id,slice_id,x,y,z
145.000000,1.000000,2.701494,4.226188,0.000000
146.000000,1.000000,3.035398,3.280563,0.000000
147.000000,1.000000,3.370531,3.860760,0.000000
148.000000,1.000000,1.487598,6.393339,0.000000
149.000000,1.000000,1.549697,3.581430,0.000000
150.000000,1.000000,0.487476,3.205836,0.000000
151.000000,1.000000,0.907847,4.070937,0.000000
152.000000,1.000000,4.070347,4.402452,0.000000
153.000000,1.000000,1.180386,4.902485,0.000000
154.000000,1.000000,2.165624,5.133888,0.000000
155.000000,1.000000,2.501538,6.028128,0.000000
156.000000,1.000000,4.049868,4.987383,0.000000
157.000000,1.000000,3.326994,5.979109,0.000000
158.000000,1.000000,2.325791,4.154510,0.000000
159.000000,1.000000,3.609000,4.834952,0.000000
160.000000,1.000000,1.628715,4.622200,0.000000
161.000000,1.000000,0.769803,4.833838,0.000000
162.000000,1.000000,1.139501,3.996949,0.000000
163.000000,1.000000,0.574667,4.826464,0.000000
164.000000,1.000000,2.937177,2.779626,0.000000
165.000000,1.000000,0.518309,4.424782,0.000000
166.000000,1.000000,1.944610,4.295411,0.000000
167.000000,1.000000,1.914390,5.331594,0.000000
168.000000,1.000000,0.083040,4.756332,0.000000
169.000000,1.000000,3.123726,3.182662,0.000000
170.000000,1.000000,1.750919,5.442034,0.000000
171.000000,1.000000,2.853722,5.695239,0.000000
172.000000,1.000000,2.283370,5.561723,0.000000
173.000000,1.000000,1.036632,6.047531,0.000000
174.000000,1.000000,1.589302,3.428919,0.000000
175.000000,1.000000,1.538764,4.992361,0.000000
176.000000,1.000000,3.993837,5.056353,0.000000
177.000000,1.000000,2.679547,4.059503,0.000000
178.000000,1.000000,3.473498,4.065126,0.000000
179.000000,1.000000,2.951361,3.536666,0.000000
180.000000,1.000000,1.852556,2.743646,0.000000
181.000000,1.000000,1.284681,2.826659,0.000000
182.000000,1.000000,0.930706,6.167176,0.000000
183.000000,1.000000,2.069553,3.907507,0.000000
184.000000,1.000000,2.229395,3.201051,0.000000
185.000000,1.000000,3.295794,3.764869,0.000000
186.000000,1.000000,1.962413,5.938188,0.000000
187.000000,1.000000,1.903967,3.411867,0.000000
188.000000,1.000000,1.601299,4.301851,0.000000
189.000000,1.000000,0.721869,3.077474,0.000000
190.000000,1.000000,3.639378,3.010183,0.000000
191.000000,1.000000,2.087776,4.315145,0.000000
192.000000,1.000000,-0.021570,3.690450,0.000000
193.000000,1.000000,0.576136,3.915615,0.000000
194.000000,1.000000,1.813047,5.490292,0.000000
195.000000,1.000000,2.670366,5.696035,0.000000
196.000000,1.000000,3.794291,5.755839,0.000000
197.000000,1.000000,3.356355,4.762517,0.000000
198.000000,1.000000,-0.072447,4.709752,0.000000
199.000000,1.000000,3.701880,4.674375,0.000000
200.000000,2.000000,3.220629,5.439658,0.000000
201.000000,2.000000,2.272903,2.699993,0.000000
202.000000,2.000000,3.161739,3.975139,0.000000
203.000000,2.000000,1.896406,5.420851,0.000000
204.000000,2.000000,3.287372,6.135246,0.000000
205.000000,2.000000,2.010290,3.574870,0.000000
206.000000,2.000000,2.886975,4.543332,0.000000
207.000000,2.000000,3.127394,2.816368,0.000000
208.000000,2.000000,1.892573,4.914162,0.000000
209.000000,2.000000,1.285300,4.720076,0.000000
210.000000,2.000000,3.199859,6.266206,0.000000
211.000000,2.000000,2.753772,3.254876,0.000000
212.000000,2.000000,3.496778,5.254704,0.000000
213.000000,2.000000,1.733817,6.096001,0.000000
214.000000,2.000000,0.587251,3.575795,0.000000
215.000000,2.000000,1.598848,5.587922,0.000000
216.000000,2.000000,0.760623,3.667531,0.000000
217.000000,2.000000,0.618143,4.099750,0.000000
218.000000,2.000000,1.007808,3.082008,0.000000
219.000000,2.000000,0.924308,5.372566,0.000000
220.000000,2.000000,1.537608,4.433441,0.000000
221.000000,2.000000,4.083536,3.903632,0.000000
222.000000,2.000000,3.046515,4.486901,0.000000
223.000000,2.000000,1.763391,3.362159,0.000000
224.000000,2.000000,0.463550,5.508090,0.000000
225.000000,2.000000,2.161076,4.381938,0.000000
226.000000,2.000000,2.247349,3.139742,0.000000
227.000000,2.000000,3.271843,6.298122,0.000000
228.000000,2.000000,2.406496,6.287093,0.000000
229.000000,2.000000,2.270765,3.862567,0.000000
230.000000,2.000000,1.453087,3.101101,0.000000
231.000000,2.000000,1.911524,5.816499,0.000000
232.000000,2.000000,3.164188,3.360874,0.000000
233.000000,2.000000,2.341735,4.646716,0.000000
234.000000,2.000000,2.444627,5.314040,0.000000
235.000000,2.000000,2.291178,5.021374,0.000000
236.000000,2.000000,2.757316,3.035110,0.000000
237.000000,2.000000,2.230862,5.040788,0.000000
238.000000,2.000000,2.549933,6.399663,0.000000
239.000000,2.000000,1.845178,3.299333,0.000000
240.000000,2.000000,1.548878,6.391087,0.000000
241.000000,2.000000,2.980254,5.115129,0.000000
242.000000,2.000000,3.726619,3.407536,0.000000
243.000000,2.000000,1.546049,3.619113,0.000000
244.000000,2.000000,0.830091,3.609131,0.000000
245.000000,2.000000,2.076528,6.220677,0.000000
246.000000,2.000000,1.422871,5.017425,0.000000
247.000000,2.000000,1.017976,2.608238,0.000000
248.000000,2.000000,2.680620,3.927073,0.000000
249.000000,2.000000,1.557370,3.707676,0.000000
250.000000,2.000000,1.654216,3.989839,0.000000
251.000000,2.000000,0.911740,5.778283,0.000000
252.000000,2.000000,2.119323,5.073070,0.000000
253.000000,2.000000,1.907029,6.253972,0.000000
254.000000,2.000000,2.045211,3.073646,0.000000
255.000000,2.000000,1.952767,6.480162,0.000000
256.000000,2.000000,2.206253,6.229248,0.000000
257.000000,2.000000,1.474669,4.775875,0.000000
258.000000,2.000000,2.659965,6.093476,0.000000
259.000000,2.000000,2.940984,4.352805,0.000000
260.000000,2.000000,1.776119,4.075947,0.000000
261.000000,2.000000,3.835496,4.617665,0.000000
262.000000,2.000000,2.951934,3.867179,0.000000
263.000000,2.000000,0.231232,4.681827,0.000000
264.000000,2.000000,1.314894,5.407074,0.000000
265.000000,2.000000,3.050421,5.590734,0.000000
266.000000,2.000000,0.747683,3.979839,0.000000
267.000000,2.000000,2.314550,4.231495,0.000000
268.000000,2.000000,2.491665,4.569546,0.000000
269.000000,2.000000,3.093269,3.086380,0.000000
270.000000,2.000000,1.369292,5.193557,0.000000
271.000000,2.000000,1.127324,4.135731,0.000000
272.000000,2.000000,2.742069,4.644332,0.000000
273.000000,2.000000,0.622987,3.619596,0.000000
274.000000,2.000000,2.535054,3.505328,0.000000
275.000000,2.000000,4.015539,4.023954,0.000000
276.000000,2.000000,3.700927,5.373515,0.000000
277.000000,2.000000,1.810295,5.842425,0.000000
278.000000,2.000000,2.183324,3.356509,0.000000
279.000000,2.000000,3.157565,3.588807,0.000000
280.000000,2.000000,2.529277,4.787730,0.000000
281.000000,2.000000,3.951141,5.579741,0.000000
282.000000,2.000000,1.253293,6.067679,0.000000
283.000000,2.000000,0.412748,4.384388,0.000000
284.000000,2.000000,1.991801,3.454946,0.000000
285.000000,2.000000,1.718042,4.688304,0.000000
286.000000,2.000000,2.562834,3.402235,0.000000
287.000000,2.000000,1.670455,4.945155,0.000000
288.000000,2.000000,2.370075,2.393101,0.000000
289.000000,2.000000,3.751318,3.597303,0.000000
290.000000,2.000000,1.860837,3.848573,0.000000
291.000000,2.000000,3.317880,4.895249,0.000000
292.000000,2.000000,2.451823,2.462517,0.000000
293.000000,2.000000,3.483652,5.578331,0.000000
294.000000,2.000000,0.832606,3.224107,0.000000
295.000000,2.000000,2.542218,4.765392,0.000000
296.000000,2.000000,0.859192,5.133079,0.000000
297.000000,2.000000,1.470255,5.669375,0.000000
298.000000,2.000000,3.274081,3.592704,0.000000
299.000000,2.000000,1.196883,4.001071,0.000000
300.000000,3.000000,1.579926,3.964111,0.000000
301.000000,3.000000,1.131844,2.859505,0.000000
302.000000,3.000000,1.635206,4.190642,0.000000
303.000000,3.000000,2.958402,5.789614,0.000000
304.000000,3.000000,1.436787,5.414238,0.000000
305.000000,3.000000,1.152986,4.640438,0.000000
306.000000,3.000000,2.012003,6.004435,0.000000
307.000000,3.000000,1.426728,3.845231,0.000000
308.000000,3.000000,2.893093,5.259928,0.000000
309.000000,3.000000,1.966662,4.885036,0.000000
310.000000,3.000000,1.816572,4.010279,0.000000
311.000000,3.000000,2.122236,4.145601,0.000000
312.000000,3.000000,2.865297,4.123496,0.000000
313.000000,3.000000,2.308743,3.954691,0.000000
314.000000,3.000000,3.577330,5.695081,0.000000
315.000000,3.000000,3.518746,4.090661,0.000000
316.000000,3.000000,1.753029,6.353868,0.000000
317.000000,3.000000,3.645670,5.021121,0.000000
318.000000,3.000000,1.992522,5.228303,0.000000
319.000000,3.000000,3.590375,5.402071,0.000000
320.000000,3.000000,0.972629,4.769886,0.000000
321.000000,3.000000,1.293965,5.106768,0.000000
322.000000,3.000000,0.698416,5.137172,0.000000
323.000000,3.000000,2.588082,2.831926,0.000000
324.000000,3.000000,4.106891,5.168191,0.000000
325.000000,3.000000,2.864542,4.851274,0.000000
326.000000,3.000000,2.179040,6.124146,0.000000
327.000000,3.000000,0.497991,3.978098,0.000000
328.000000,3.000000,0.896631,5.590196,0.000000
329.000000,3.000000,2.241020,3.007101,0.000000
330.000000,3.000000,3.720155,4.518323,0.000000
331.000000,3.000000,2.738815,6.142572,0.000000
332.000000,3.000000,0.325041,4.260660,0.000000
333.000000,3.000000,2.687216,3.565368,0.000000
334.000000,3.000000,2.086671,3.756649,0.000000
335.000000,3.000000,2.711403,5.441967,0.000000
336.000000,3.000000,0.731782,4.036836,0.000000
337.000000,3.000000,1.368800,5.710225,0.000000
338.000000,3.000000,0.516237,5.127609,0.000000
339.000000,3.000000,3.269371,5.252940,0.000000
340.000000,3.000000,3.230543,4.924143,0.000000
341.000000,3.000000,1.012477,4.466945,0.000000
342.000000,3.000000,2.537419,3.298553,0.000000
343.000000,3.000000,3.623497,4.492725,0.000000
344.000000,3.000000,2.403812,5.275635,0.000000
345.000000,3.000000,1.882515,3.552052,0.000000
346.000000,3.000000,2.468387,2.911053,0.000000
347.000000,3.000000,2.210541,3.156674,0.000000
348.000000,3.000000,1.061681,3.452324,0.000000
349.000000,3.000000,1.106258,5.613934,0.000000
350.000000,3.000000,2.413095,5.764016,0.000000
351.000000,3.000000,3.567735,5.843718,0.000000
352.000000,3.000000,1.095900,4.549964,0.000000
353.000000,3.000000,0.609628,3.348039,0.000000
354.000000,3.000000,1.307802,3.005863,0.000000
355.000000,3.000000,1.772383,5.688852,0.000000
356.000000,3.000000,0.850142,3.677477,0.000000
357.000000,3.000000,2.836975,5.977267,0.000000
358.000000,3.000000,1.382260,2.916387,0.000000
359.000000,3.000000,2.902797,3.952179,0.000000
360.000000,3.000000,2.630194,6.444559,0.000000
361.000000,3.000000,0.361839,4.760852,0.000000
362.000000,3.000000,0.654393,4.164838,0.000000
363.000000,3.000000,2.058290,6.068294,0.000000
364.000000,3.000000,0.799233,4.847975,0.000000
365.000000,3.000000,3.168647,4.927722,0.000000
366.000000,3.000000,2.821903,4.672931,0.000000
367.000000,3.000000,1.180795,5.188067,0.000000
368.000000,3.000000,1.309737,6.256238,0.000000
369.000000,3.000000,3.326651,4.800359,0.000000
370.000000,3.000000,1.502076,6.035734,0.000000
371.000000,3.000000,0.923832,4.366636,0.000000
372.000000,3.000000,2.647904,4.066836,0.000000
373.000000,3.000000,2.976113,4.915522,0.000000
374.000000,3.000000,0.923778,3.816674,0.000000
375.000000,3.000000,2.864277,5.602809,0.000000
376.000000,3.000000,2.904779,4.516339,0.000000
377.000000,3.000000,1.994231,4.445887,0.000000
378.000000,3.000000,4.156754,4.645865,0.000000
379.000000,3.000000,3.606079,4.240759,0.000000
380.000000,3.000000,1.494861,4.555206,0.000000
381.000000,3.000000,3.568839,4.887923,0.000000
382.000000,3.000000,2.020537,3.396822,0.000000
383.000000,3.000000,3.755760,4.761914,0.000000
384.000000,3.000000,1.631863,4.042834,0.000000
385.000000,3.000000,4.138908,4.322123,0.000000
386.000000,3.000000,3.313467,5.805512,0.000000
387.000000,3.000000,1.563366,5.488584,0.000000
388.000000,3.000000,2.558430,3.996129,0.000000
389.000000,3.000000,1.536345,4.924526,0.000000
390.000000,3.000000,1.284083,5.548348,0.000000
391.000000,3.000000,1.356257,5.878145,0.000000
392.000000,3.000000,1.089169,5.044503,0.000000
393.000000,3.000000,1.583570,4.532585,0.000000
394.000000,3.000000,2.716804,3.063419,0.000000
395.000000,3.000000,2.191905,5.053760,0.000000
396.000000,3.000000,3.492576,3.681990,0.000000
397.000000,3.000000,2.798092,3.461713,0.000000
398.000000,3.000000,1.050905,5.992590,0.000000
399.000000,3.000000,1.440899,3.790491,0.000000
400.000000,4.000000,0.922141,4.437766,0.000000
401.000000,4.000000,3.095367,3.895792,0.000000
402.000000,4.000000,1.343364,3.522453,0.000000
403.000000,4.000000,1.863863,5.961504,0.000000
404.000000,4.000000,1.422926,3.144369,0.000000
405.000000,4.000000,1.777800,5.139574,0.000000
406.000000,4.000000,3.366586,5.914351,0.000000
407.000000,4.000000,2.207542,6.615622,0.000000
408.000000,4.000000,2.812352,6.275151,0.000000
409.000000,4.000000,2.786555,3.779281,0.000000
410.000000,4.000000,0.414495,3.356591,0.000000
411.000000,4.000000,1.168524,3.007573,0.000000
412.000000,4.000000,1.040724,4.237832,0.000000
413.000000,4.000000,2.553123,2.689544,0.000000
414.000000,4.000000,1.849960,5.045793,0.000000
415.000000,4.000000,1.763705,4.402852,0.000000
416.000000,4.000000,1.343556,3.956249,0.000000
417.000000,4.000000,0.511095,4.243705,0.000000
418.000000,4.000000,1.147852,3.642708,0.000000
419.000000,4.000000,3.515813,4.063188,0.000000
420.000000,4.000000,2.484978,5.639324,0.000000
421.000000,4.000000,1.952045,6.298504,0.000000
422.000000,4.000000,2.391077,5.852677,0.000000
423.000000,4.000000,0.301000,3.642462,0.000000
424.000000,4.000000,2.040106,4.920331,0.000000
425.000000,4.000000,1.196104,4.175993,0.000000
426.000000,4.000000,3.525430,3.408142,0.000000
427.000000,4.000000,2.833339,2.952507,0.000000
428.000000,4.000000,0.941141,6.153296,0.000000
429.000000,4.000000,3.683923,4.095968,0.000000
430.000000,4.000000,1.135498,5.452753,0.000000
431.000000,4.000000,2.985672,5.011704,0.000000
432.000000,4.000000,3.561841,3.665337,0.000000
433.000000,4.000000,1.769297,5.969639,0.000000
434.000000,4.000000,1.737524,4.989588,0.000000
435.000000,4.000000,1.514149,4.115742,0.000000
436.000000,4.000000,1.202673,2.705158,0.000000
437.000000,4.000000,1.969608,2.793244,0.000000
438.000000,4.000000,1.767242,4.014081,0.000000
439.000000,4.000000,2.504296,5.625603,0.000000
440.000000,4.000000,0.208031,5.465258,0.000000
441.000000,4.000000,2.699915,3.660359,0.000000
442.000000,4.000000,2.057465,4.442226,0.000000
443.000000,4.000000,2.758747,4.874766,0.000000
444.000000,4.000000,0.791500,3.894252,0.000000
445.000000,4.000000,1.659046,3.232278,0.000000
446.000000,4.000000,2.056674,6.683387,0.000000
447.000000,4.000000,3.004525,3.112507,0.000000
448.000000,4.000000,1.931235,2.489446,0.000000
449.000000,4.000000,3.793532,4.181049,0.000000
450.000000,4.000000,0.631736,5.111286,0.000000
451.000000,4.000000,3.344898,4.789315,0.000000
452.000000,4.000000,3.712285,3.264417,0.000000
453.000000,4.000000,4.124830,4.144956,0.000000
454.000000,4.000000,2.675909,5.404193,0.000000
455.000000,4.000000,2.818671,3.219927,0.000000
456.000000,4.000000,2.038687,2.341178,0.000000
457.000000,4.000000,1.948511,4.417640,0.000000
458.000000,4.000000,0.295053,3.814538,0.000000
459.000000,4.000000,3.003485,3.951984,0.000000
460.000000,4.000000,0.804366,4.417645,0.000000
461.000000,4.000000,1.387426,3.187828,0.000000
462.000000,4.000000,0.958101,5.126237,0.000000
463.000000,4.000000,3.117743,3.523448,0.000000
464.000000,4.000000,2.148505,5.780895,0.000000
465.000000,4.000000,0.048548,4.096158,0.000000
466.000000,4.000000,3.161399,4.599770,0.000000
467.000000,4.000000,0.891109,4.130934,0.000000
468.000000,4.000000,1.461109,4.597482,0.000000
469.000000,4.000000,2.163637,5.318141,0.000000
470.000000,4.000000,2.418380,6.271461,0.000000
471.000000,4.000000,3.427743,5.319041,0.000000
472.000000,4.000000,1.041432,4.489147,0.000000
473.000000,4.000000,3.098011,5.652027,0.000000
474.000000,4.000000,2.179280,2.756822,0.000000
475.000000,4.000000,3.510636,2.846868,0.000000
476.000000,4.000000,2.829106,4.682941,0.000000
477.000000,4.000000,1.176750,3.904586,0.000000
478.000000,4.000000,0.459473,4.245144,0.000000
479.000000,4.000000,2.159155,3.488091,0.000000
480.000000,4.000000,0.851998,3.933823,0.000000
481.000000,4.000000,1.245967,5.338945,0.000000
482.000000,4.000000,3.530323,4.521895,0.000000
483.000000,4.000000,2.573705,3.637857,0.000000
484.000000,4.000000,0.494608,5.305749,0.000000
485.000000,4.000000,2.481221,3.288506,0.000000
486.000000,4.000000,1.829877,6.012606,0.000000
487.000000,4.000000,2.138952,3.824917,0.000000
488.000000,4.000000,1.006713,5.375270,0.000000
489.000000,4.000000,1.494296,2.501711,0.000000
490.000000,4.000000,3.317757,3.234883,0.000000
491.000000,4.000000,1.338160,5.580816,0.000000
492.000000,4.000000,3.147833,3.014992,0.000000
493.000000,4.000000,0.447268,3.153505,0.000000
494.000000,4.000000,2.779693,2.451761,0.000000
495.000000,4.000000,2.699036,2.438451,0.000000
496.000000,4.000000,2.369240,3.595942,0.000000
497.000000,4.000000,4.224774,4.329045,0.000000
498.000000,4.000000,4.033343,4.996857,0.000000
499.000000,4.000000,3.363362,3.193405,0.000000
500.000000,5.000000,1.795985,4.714703,0.000000
501.000000,5.000000,0.887271,4.152594,0.000000
502.000000,5.000000,3.047170,4.394107,0.000000
503.000000,5.000000,2.219819,3.565508,0.000000
504.000000,5.000000,2.135381,4.948706,0.000000
505.000000,5.000000,1.185881,3.491190,0.000000
506.000000,5.000000,2.554659,4.639992,0.000000
507.000000,5.000000,3.463337,5.242586,0.000000
508.000000,5.000000,3.105422,3.291353,0.000000
509.000000,5.000000,0.866540,4.559419,0.000000
510.000000,5.000000,1.551460,4.408696,0.000000
511.000000,5.000000,3.290996,5.418024,0.000000
512.000000,5.000000,2.764721,2.596686,0.000000
513.000000,5.000000,1.439194,6.422168,0.000000
514.000000,5.000000,2.708267,4.911853,0.000000
515.000000,5.000000,0.253058,4.572076,0.000000
516.000000,5.000000,2.895868,2.863619,0.000000
517.000000,5.000000,3.359278,4.674650,0.000000
518.000000,5.000000,1.368916,5.664601,0.000000
519.000000,5.000000,3.144277,4.413817,0.000000
520.000000,5.000000,3.164042,5.448069,0.000000
521.000000,5.000000,1.814072,5.451920,0.000000
522.000000,5.000000,2.081698,5.212465,0.000000
523.000000,5.000000,0.968993,5.243086,0.000000
524.000000,5.000000,1.942732,5.751431,0.000000
525.000000,5.000000,1.771933,3.717166,0.000000
526.000000,5.000000,1.861196,4.417577,0.000000
527.000000,5.000000,3.300047,4.810319,0.000000
528.000000,5.000000,1.751330,3.311039,0.000000
529.000000,5.000000,2.006640,3.807023,0.000000
530.000000,5.000000,2.184724,5.422834,0.000000
531.000000,5.000000,2.978982,5.146870,0.000000
532.000000,5.000000,0.884409,4.688900,0.000000
533.000000,5.000000,1.784737,5.710061,0.000000
534.000000,5.000000,3.377704,4.411700,0.000000
535.000000,5.000000,2.957742,3.327208,0.000000
536.000000,5.000000,2.502158,4.499913,0.000000
537.000000,5.000000,2.374091,5.952049,0.000000
538.000000,5.000000,0.441070,4.772556,0.000000
539.000000,5.000000,2.325435,2.566793,0.000000
540.000000,5.000000,0.089784,5.417518,0.000000
541.000000,5.000000,1.834192,5.221853,0.000000
542.000000,5.000000,1.922057,3.856265,0.000000
543.000000,5.000000,2.173935,2.740671,0.000000
544.000000,5.000000,3.385930,4.617908,0.000000
545.000000,5.000000,1.045134,3.563898,0.000000
546.000000,5.000000,2.151109,4.592895,0.000000
547.000000,5.000000,1.894420,5.684825,0.000000
548.000000,5.000000,3.574979,6.219324,0.000000
549.000000,5.000000,2.073476,3.692373,0.000000
550.000000,5.000000,0.973813,5.198759,0.000000
551.000000,5.000000,2.935200,3.571450,0.000000
552.000000,5.000000,0.718129,5.425360,0.000000
553.000000,5.000000,3.376885,3.188535,0.000000
554.000000,5.000000,2.841499,4.124122,0.000000
555.000000,5.000000,2.218280,3.471347,0.000000
556.000000,5.000000,1.466007,6.107146,0.000000
557.000000,5.000000,1.505495,6.113569,0.000000
